feedback_id,user_id,feedback_date,channel,rating,text,platform
1068,U02865,2025-08-05,nps_survey,4,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios
54,U00147,2025-08-06,support_ticket,4,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",android
522,U01448,2025-08-06,support_ticket,2,"799₽/мес — это перебор. Готов платить 399₽, не больше.",ios
726,U02001,2025-08-06,app_store_review,3,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,ios
185,U00499,2025-08-07,app_store_review,1,Хочу больше коротких тренировок на 10-15 минут для перерывов между работой.,ios
397,U01088,2025-08-07,nps_survey,2,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,ios
711,U01952,2025-08-07,app_store_review,1,"Приложение зависает при загрузке видео. Samsung Galaxy S23, последняя версия.",ios
762,U02078,2025-08-07,support_ticket,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",android
28,U00065,2025-08-08,nps_survey,5,Подарил жене подписку — она в восторге. Занимается каждый день.,web
61,U00155,2025-08-08,in_app_feedback,4,"Наконец-то нашла удобное приложение для дома. Тренеры классные, объясняют понятно.",ios
936,U02528,2025-08-08,nps_survey,4,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",ios
1055,U02825,2025-08-08,in_app_feedback,4,Конкуренты дешевле и дают больше. Не вижу смысла переплачивать.,android
80,U00209,2025-08-09,google_play_review,1,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android
156,U00403,2025-08-09,in_app_feedback,4,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",ios
200,U00546,2025-08-09,in_app_feedback,3,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios
797,U02164,2025-08-09,google_play_review,1,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,android
910,U02444,2025-08-09,nps_survey,3,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,android
976,U02596,2025-08-09,in_app_feedback,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios
114,U00304,2025-08-10,nps_survey,3,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",web
137,U00356,2025-08-10,google_play_review,2,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",android
932,U02519,2025-08-10,in_app_feedback,5,"Классные тренеры, но мало программ. За 3 месяца ощущение, что контент закончился.",ios
81,U00212,2025-08-11,google_play_review,5,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,android
138,U00356,2025-08-11,in_app_feedback,2,"Подписка слишком дорогая для того объёма контента, что есть. Снизьте цену или добавьте функций.",android
605,U01651,2025-08-11,support_ticket,4,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",android
1059,U02837,2025-08-11,google_play_review,2,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",android
247,U00652,2025-08-12,app_store_review,3,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,ios
1058,U02837,2025-08-12,in_app_feedback,3,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,android
298,U00812,2025-08-13,nps_survey,2,"Приложение зависает при загрузке видео. Samsung Galaxy S23, последняя версия.",ios
442,U01218,2025-08-13,support_ticket,1,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,web
691,U01871,2025-08-13,support_ticket,3,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",web
919,U02472,2025-08-13,app_store_review,4,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",ios
195,U00525,2025-08-14,app_store_review,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
299,U00812,2025-08-14,support_ticket,1,"Крашится при открытии раздела с медитациями. Обидно, потому что контент нравится.",ios
865,U02350,2025-08-14,support_ticket,4,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",ios
909,U02444,2025-08-14,support_ticket,3,Нет возможности поставить тренировку на паузу и продолжить потом. Неудобно.,android
425,U01174,2025-08-16,app_store_review,2,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,ios
426,U01174,2025-08-16,app_store_review,2,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",ios
781,U02131,2025-08-16,app_store_review,3,"Йога — только для начинающих. А где виньяса, аштанга? Добавьте что-нибудь серьёзное.",ios
986,U02638,2025-08-16,nps_survey,5,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,android
4,U00009,2025-08-17,app_store_review,1,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",ios
441,U01218,2025-08-17,google_play_review,1,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",web
392,U01080,2025-08-18,google_play_review,4,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,android
432,U01186,2025-08-18,support_ticket,1,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,android
552,U01525,2025-08-18,in_app_feedback,2,Календарь тренировок не синхронизируется между устройствами.,ios
834,U02268,2025-08-18,in_app_feedback,2,Постоянные краши на андроиде. После обновления стало ещё хуже. Верните старую версию!,android
948,U02542,2025-08-18,nps_survey,3,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",ios
1038,U02773,2025-08-18,in_app_feedback,5,Нравится функция напоминаний. Помогает не пропускать тренировки.,android
376,U01041,2025-08-19,app_store_review,4,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",ios
443,U01218,2025-08-19,nps_survey,2,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,web
566,U01550,2025-08-19,in_app_feedback,4,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",android
810,U02198,2025-08-19,in_app_feedback,1,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",web
949,U02542,2025-08-19,app_store_review,1,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",ios
82,U00214,2025-08-20,support_ticket,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
902,U02432,2025-08-20,app_store_review,5,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,ios
52,U00145,2025-08-21,nps_survey,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios
59,U00155,2025-08-21,app_store_review,4,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",ios
113,U00295,2025-08-21,app_store_review,2,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,ios
393,U01080,2025-08-21,in_app_feedback,4,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",android
741,U02036,2025-08-22,in_app_feedback,4,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",android
176,U00462,2025-08-24,in_app_feedback,1,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,web
841,U02281,2025-08-24,app_store_review,1,"Приложение зависает при загрузке видео. Samsung Galaxy S23, последняя версия.",ios
380,U01058,2025-08-25,in_app_feedback,3,"Нет тренировок для пожилых. Маме хотела подарить подписку, но ей слишком интенсивно.",ios
590,U01610,2025-08-25,app_store_review,1,"Нет тренировок для пожилых. Маме хотела подарить подписку, но ей слишком интенсивно.",ios
720,U01976,2025-08-25,google_play_review,3,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,web
1031,U02760,2025-08-25,in_app_feedback,1,"Йога — только для начинающих. А где виньяса, аштанга? Добавьте что-нибудь серьёзное.",android
112,U00295,2025-08-26,support_ticket,1,"Видео не грузится, потом приложение падает. Wi-Fi отличный, с другими приложениями проблем нет.",ios
708,U01942,2025-08-26,support_ticket,1,"Не могу даже зайти — белый экран и вылет. Телефон новый, проблема точно не в нём.",web
944,U02538,2025-08-26,support_ticket,5,Нравится функция напоминаний. Помогает не пропускать тренировки.,ios
992,U02670,2025-08-26,nps_survey,4,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios
123,U00328,2025-08-27,nps_survey,2,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,ios
431,U01186,2025-08-27,google_play_review,2,"Нельзя создать свой плейлист тренировок. Это базовая функция, добавьте!",android
444,U01220,2025-08-27,nps_survey,3,"Нет тренировок для пожилых. Маме хотела подарить подписку, но ей слишком интенсивно.",ios
913,U02454,2025-08-27,nps_survey,4,"Наконец-то нашла удобное приложение для дома. Тренеры классные, объясняют понятно.",android
1030,U02760,2025-08-27,google_play_review,1,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,android
789,U02157,2025-08-28,google_play_review,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",android
898,U02424,2025-08-28,support_ticket,5,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",ios
1082,U02903,2025-08-28,support_ticket,1,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android
92,U00243,2025-08-29,nps_survey,4,Лучшее фитнес-приложение на русском языке. Спасибо!,ios
136,U00355,2025-08-29,support_ticket,3,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android
604,U01647,2025-08-29,nps_survey,4,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
602,U01639,2025-08-30,in_app_feedback,2,"Подписка слишком дорогая для того объёма контента, что есть. Снизьте цену или добавьте функций.",web
850,U02328,2025-08-30,nps_survey,1,Баг: при переходе между упражнениями экран мигает и иногда крашится.,android
589,U01610,2025-08-31,app_store_review,3,Автосписание без предупреждения — нечестно. Пришлось возвращать через банк.,ios
687,U01853,2025-08-31,support_ticket,1,"Тренировка прерывается на середине, приложение закрывается. Потерял прогресс 3 раза подряд.",ios
953,U02549,2025-08-31,support_ticket,4,Хочется больше силовых программ с прогрессией. Сейчас всё слишком базовое.,android
1032,U02760,2025-08-31,support_ticket,2,"Йога — только для начинающих. А где виньяса, аштанга? Добавьте что-нибудь серьёзное.",android
1067,U02864,2025-08-31,support_ticket,4,Хочется больше силовых программ с прогрессией. Сейчас всё слишком базовое.,ios
286,U00772,2025-09-01,google_play_review,1,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,android
346,U00964,2025-09-01,google_play_review,3,"Нет тренировок для пожилых. Маме хотела подарить подписку, но ей слишком интенсивно.",android
874,U02371,2025-09-01,google_play_review,5,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",web
124,U00328,2025-09-02,app_store_review,1,"Заплатил за месяц, половина функций оказалась только в Pro. Ощущение обмана.",ios
1036,U02769,2025-09-02,in_app_feedback,5,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",android
130,U00338,2025-09-03,app_store_review,4,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
452,U01244,2025-09-03,google_play_review,1,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,android
661,U01783,2025-09-03,support_ticket,1,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,android
716,U01965,2025-09-03,support_ticket,3,"Крашится при открытии раздела с медитациями. Обидно, потому что контент нравится.",ios
853,U02331,2025-09-03,app_store_review,3,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios
875,U02371,2025-09-03,google_play_review,5,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",web
891,U02405,2025-09-03,google_play_review,5,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",android
60,U00155,2025-09-04,support_ticket,4,"Нет тренировок для пожилых. Маме хотела подарить подписку, но ей слишком интенсивно.",ios
858,U02344,2025-09-04,support_ticket,5,Где тренировки с гирями? Только гантели и собственный вес — маловато.,ios
686,U01853,2025-09-05,nps_survey,3,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",ios
1046,U02797,2025-09-05,support_ticket,1,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,web
670,U01810,2025-09-06,google_play_review,5,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",web
1044,U02797,2025-09-06,google_play_review,1,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",web
193,U00521,2025-09-07,in_app_feedback,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios
1091,U02953,2025-09-07,nps_survey,2,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",ios
742,U02038,2025-09-08,app_store_review,2,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,ios
100,U00258,2025-09-09,google_play_review,4,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",android
866,U02350,2025-09-09,in_app_feedback,4,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios
1045,U02797,2025-09-09,support_ticket,2,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,web
292,U00790,2025-09-10,google_play_review,1,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,web
486,U01327,2025-09-10,support_ticket,3,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,android
534,U01477,2025-09-10,in_app_feedback,1,"Крашится при открытии раздела с медитациями. Обидно, потому что контент нравится.",ios
642,U01738,2025-09-10,google_play_review,4,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",android
1095,U02964,2025-09-10,app_store_review,2,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",ios
194,U00525,2025-09-11,in_app_feedback,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios
651,U01757,2025-09-11,support_ticket,1,Баг: при переходе между упражнениями экран мигает и иногда крашится.,android
671,U01816,2025-09-11,in_app_feedback,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",web
680,U01834,2025-09-12,support_ticket,3,"Йога — только для начинающих. А где виньяса, аштанга? Добавьте что-нибудь серьёзное.",ios
892,U02405,2025-09-12,support_ticket,4,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",android
197,U00538,2025-09-13,app_store_review,4,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,ios
198,U00544,2025-09-13,app_store_review,1,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,ios
572,U01572,2025-09-13,nps_survey,2,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,web
673,U01816,2025-09-13,google_play_review,2,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",web
679,U01834,2025-09-13,app_store_review,3,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,ios
743,U02038,2025-09-13,nps_survey,1,"Подписка слишком дорогая для того объёма контента, что есть. Снизьте цену или добавьте функций.",ios
62,U00157,2025-09-14,app_store_review,4,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios
70,U00176,2025-09-14,support_ticket,5,"Медитаций всего штук 10. Конкуренты предлагают сотни. Добавьте, пожалуйста!",ios
254,U00666,2025-09-14,nps_survey,1,"Подписка слишком дорогая для того объёма контента, что есть. Снизьте цену или добавьте функций.",android
603,U01647,2025-09-14,app_store_review,5,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios
205,U00560,2025-09-15,app_store_review,5,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",ios
257,U00679,2025-09-15,support_ticket,3,"Нет тренировок для пожилых. Маме хотела подарить подписку, но ей слишком интенсивно.",ios
714,U01957,2025-09-15,google_play_review,3,"Видео не грузится, потом приложение падает. Wi-Fi отличный, с другими приложениями проблем нет.",android
807,U02191,2025-09-15,nps_survey,2,"Годовая подписка по-прежнему дорого. Скидку давайте нормальную, а не 10%.",ios
826,U02232,2025-09-15,nps_survey,3,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",ios
253,U00666,2025-09-16,google_play_review,2,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android
492,U01347,2025-09-16,support_ticket,1,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,android
499,U01359,2025-09-16,app_store_review,3,Где тренировки с гирями? Только гантели и собственный вес — маловато.,ios
811,U02201,2025-09-16,app_store_review,1,"Тренировка прерывается на середине, приложение закрывается. Потерял прогресс 3 раза подряд.",ios
118,U00312,2025-09-17,in_app_feedback,2,"Не могу даже зайти — белый экран и вылет. Телефон новый, проблема точно не в нём.",web
343,U00945,2025-09-17,support_ticket,2,"После последнего обновления приложение стало жутко тормозить. Pixel 7, Android 14.",android
171,U00432,2025-09-18,google_play_review,1,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,android
199,U00544,2025-09-18,in_app_feedback,1,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,ios
244,U00649,2025-09-18,in_app_feedback,1,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",ios
255,U00666,2025-09-18,nps_survey,2,Баг: при переходе между упражнениями экран мигает и иногда крашится.,android
545,U01516,2025-09-18,app_store_review,3,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios
672,U01816,2025-09-18,nps_survey,1,"Видео не грузится, потом приложение падает. Wi-Fi отличный, с другими приложениями проблем нет.",web
957,U02555,2025-09-18,app_store_review,4,Нет возможности поставить тренировку на паузу и продолжить потом. Неудобно.,ios
1027,U02746,2025-09-18,support_ticket,3,"Годовая подписка по-прежнему дорого. Скидку давайте нормальную, а не 10%.",web
179,U00477,2025-09-19,nps_survey,2,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,ios
203,U00560,2025-09-19,nps_survey,5,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,ios
242,U00642,2025-09-19,in_app_feedback,2,"Крашится при открытии раздела с медитациями. Обидно, потому что контент нравится.",android
297,U00811,2025-09-19,google_play_review,1,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,android
342,U00945,2025-09-19,google_play_review,2,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,android
479,U01310,2025-09-19,google_play_review,4,Лучшее фитнес-приложение на русском языке. Спасибо!,android
296,U00811,2025-09-20,nps_survey,2,"Видео не грузится, потом приложение падает. Wi-Fi отличный, с другими приложениями проблем нет.",android
510,U01398,2025-09-20,nps_survey,4,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,android
739,U02036,2025-09-20,google_play_review,3,Лучшее фитнес-приложение на русском языке. Спасибо!,android
974,U02591,2025-09-20,app_store_review,5,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",ios
1065,U02856,2025-09-20,in_app_feedback,3,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,web
388,U01073,2025-09-21,nps_survey,2,Постоянные краши на андроиде. После обновления стало ещё хуже. Верните старую версию!,web
396,U01087,2025-09-21,nps_survey,4,Нравится функция напоминаний. Помогает не пропускать тренировки.,ios
637,U01731,2025-09-21,in_app_feedback,2,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",android
703,U01915,2025-09-21,app_store_review,3,"Подписка слишком дорогая для того объёма контента, что есть. Снизьте цену или добавьте функций.",ios
977,U02609,2025-09-21,app_store_review,4,Нравится функция напоминаний. Помогает не пропускать тренировки.,ios
154,U00401,2025-09-22,support_ticket,3,"Годовая подписка по-прежнему дорого. Скидку давайте нормальную, а не 10%.",android
241,U00642,2025-09-22,support_ticket,1,"Видео не грузится, потом приложение падает. Wi-Fi отличный, с другими приложениями проблем нет.",android
424,U01171,2025-09-22,support_ticket,4,Автосписание без предупреждения — нечестно. Пришлось возвращать через банк.,web
947,U02539,2025-09-22,nps_survey,1,За такие деньги ожидаешь больше. YouTube бесплатный и там контент не хуже.,android
1083,U02912,2025-09-22,app_store_review,4,"Заплатил за месяц, половина функций оказалась только в Pro. Ощущение обмана.",ios
192,U00515,2025-09-23,google_play_review,2,Баг: при переходе между упражнениями экран мигает и иногда крашится.,android
748,U02049,2025-09-23,nps_survey,2,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",web
636,U01731,2025-09-24,nps_survey,2,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,android
945,U02539,2025-09-24,nps_survey,1,Где тренировки с гирями? Только гантели и собственный вес — маловато.,android
474,U01295,2025-09-25,app_store_review,1,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",ios
713,U01954,2025-09-25,app_store_review,1,Постоянные краши на андроиде. После обновления стало ещё хуже. Верните старую версию!,ios
493,U01347,2025-09-26,in_app_feedback,1,Нет возможности поставить тренировку на паузу и продолжить потом. Неудобно.,android
41,U00124,2025-09-27,app_store_review,4,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",ios
404,U01111,2025-09-27,support_ticket,5,"Йога — только для начинающих. А где виньяса, аштанга? Добавьте что-нибудь серьёзное.",ios
511,U01422,2025-09-27,in_app_feedback,3,Хочу больше коротких тренировок на 10-15 минут для перерывов между работой.,android
745,U02041,2025-09-27,in_app_feedback,1,Автосписание без предупреждения — нечестно. Пришлось возвращать через банк.,android
155,U00401,2025-09-28,nps_survey,1,Где тренировки с гирями? Только гантели и собственный вес — маловато.,android
712,U01954,2025-09-28,app_store_review,3,За такие деньги ожидаешь больше. YouTube бесплатный и там контент не хуже.,ios
780,U02130,2025-09-28,google_play_review,5,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",android
1084,U02918,2025-09-28,google_play_review,2,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,android
8,U00013,2025-09-29,in_app_feedback,1,"799₽/мес — это перебор. Готов платить 399₽, не больше.",ios
153,U00401,2025-09-29,support_ticket,2,"799₽/мес — это перебор. Готов платить 399₽, не больше.",android
371,U01022,2025-09-29,nps_survey,2,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",android
384,U01065,2025-09-29,nps_survey,1,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,web
531,U01466,2025-09-29,in_app_feedback,3,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",ios
548,U01519,2025-09-29,support_ticket,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios
901,U02432,2025-09-29,in_app_feedback,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios
448,U01229,2025-09-30,support_ticket,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",android
550,U01522,2025-09-30,google_play_review,5,"Медитаций всего штук 10. Конкуренты предлагают сотни. Добавьте, пожалуйста!",android
702,U01912,2025-09-30,in_app_feedback,3,Подарил жене подписку — она в восторге. Занимается каждый день.,ios
264,U00688,2025-10-01,nps_survey,3,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,android
311,U00858,2025-10-01,google_play_review,1,Хочу больше коротких тренировок на 10-15 минут для перерывов между работой.,android
946,U02539,2025-10-01,google_play_review,3,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,android
382,U01065,2025-10-02,nps_survey,2,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,web
187,U00500,2025-10-03,google_play_review,3,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,web
383,U01065,2025-10-03,google_play_review,1,Постоянные краши на андроиде. После обновления стало ещё хуже. Верните старую версию!,web
969,U02583,2025-10-03,in_app_feedback,3,"Видео не грузится, потом приложение падает. Wi-Fi отличный, с другими приложениями проблем нет.",web
58,U00154,2025-10-04,nps_survey,4,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",android
379,U01051,2025-10-04,in_app_feedback,2,Календарь тренировок не синхронизируется между устройствами.,ios
406,U01113,2025-10-04,in_app_feedback,1,"Годовая подписка по-прежнему дорого. Скидку давайте нормальную, а не 10%.",ios
500,U01359,2025-10-04,nps_survey,4,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios
105,U00262,2025-10-06,support_ticket,4,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",android
405,U01113,2025-10-06,app_store_review,1,Хочу больше коротких тренировок на 10-15 минут для перерывов между работой.,ios
682,U01841,2025-10-06,in_app_feedback,5,Подарил жене подписку — она в восторге. Занимается каждый день.,ios
134,U00347,2025-10-07,in_app_feedback,2,"После последнего обновления приложение стало жутко тормозить. Pixel 7, Android 14.",android
157,U00403,2025-10-07,support_ticket,5,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",ios
202,U00556,2025-10-07,in_app_feedback,5,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,web
833,U02264,2025-10-07,nps_survey,5,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",web
7,U00013,2025-10-08,in_app_feedback,2,Постоянные краши на андроиде. После обновления стало ещё хуже. Верните старую версию!,ios
119,U00313,2025-10-08,in_app_feedback,2,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,ios
196,U00525,2025-10-10,app_store_review,4,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,ios
498,U01359,2025-10-10,support_ticket,3,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",ios
539,U01491,2025-10-10,support_ticket,2,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,android
421,U01168,2025-10-11,google_play_review,3,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,android
696,U01882,2025-10-11,in_app_feedback,2,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,android
422,U01168,2025-10-12,nps_survey,2,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android
549,U01522,2025-10-12,support_ticket,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,android
211,U00569,2025-10-13,app_store_review,1,"Нельзя создать свой плейлист тренировок. Это базовая функция, добавьте!",ios
423,U01168,2025-10-13,in_app_feedback,2,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,android
704,U01917,2025-10-14,in_app_feedback,4,Автосписание без предупреждения — нечестно. Пришлось возвращать через банк.,android
937,U02529,2025-10-14,app_store_review,5,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",ios
1014,U02699,2025-10-14,google_play_review,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",android
186,U00500,2025-10-15,google_play_review,5,Хочется больше силовых программ с прогрессией. Сейчас всё слишком базовое.,web
521,U01447,2025-10-15,nps_survey,3,"Нельзя создать свой плейлист тренировок. Это базовая функция, добавьте!",android
1004,U02690,2025-10-16,nps_survey,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",android
1087,U02936,2025-10-16,app_store_review,3,"Рекомендую всем! Качество видео на высоте, тренеры мотивируют.",ios
9,U00016,2025-10-17,nps_survey,4,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios
181,U00478,2025-10-17,nps_survey,5,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",android
210,U00569,2025-10-17,app_store_review,3,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,ios
398,U01101,2025-10-17,in_app_feedback,4,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,ios
675,U01825,2025-10-17,in_app_feedback,3,Невозможно пользоваться — каждая вторая тренировка заканчивается вылетом.,ios
